	real	30	60	100	150	200	250	300
PF08846	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08848	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08849	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08850	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08852	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08853	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08854	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08855	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08856	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08860	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08861	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08862	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08865	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08866	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08875	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08873	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08874	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08876	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08878	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08894	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08893	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08895	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08897	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08896	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08898	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08899	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08900	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08903	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08901	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08902	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08904	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08905	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08906	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08908	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08907	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08909	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08983	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08982	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08984	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08948	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08949	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08950	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08937	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08933	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08952	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08956	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08965	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08958	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08960	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08962	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08974	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08963	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02639	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08966	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08980	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08967	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08968	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09002	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08986	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09001	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09004	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08987	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08979	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08989	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09005	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08953	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01579	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02641	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08972	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08921	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08922	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08924	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08925	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08926	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08928	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08929	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08930	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08939	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08940	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08942	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02643	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09081	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09082	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09083	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09086	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09094	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09095	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09118	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09122	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09123	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09130	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09147	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09148	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09149	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09151	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09152	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09153	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09154	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09155	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09167	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09172	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09175	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09178	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09183	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09185	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09186	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09188	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09189	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09196	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09205	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09209	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09210	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09211	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09218	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09224	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09227	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09234	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09244	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09248	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09260	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09269	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09291	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09301	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09313	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09314	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09317	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09320	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09321	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09322	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09323	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09324	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09327	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09331	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09342	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09345	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09347	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09348	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09350	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09351	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09353	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09362	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09366	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09369	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09390	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09391	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09393	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09400	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09404	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09406	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09413	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09418	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09428	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09430	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09431	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09427	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09435	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09436	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09438	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09442	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09450	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02656	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09449	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09633	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09630	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09634	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09641	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09640	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09667	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09592	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10356	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10217	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09745	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09740	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09741	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09755	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09752	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09747	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09767	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10218	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09829	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09831	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09832	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09834	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09835	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09836	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09837	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09838	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09839	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09840	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09842	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09843	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09844	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09845	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09846	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09848	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09849	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09852	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02677	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09853	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09856	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09858	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09860	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09861	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09862	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09863	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09865	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09866	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09867	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09868	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09869	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09870	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09871	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09872	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01595	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09873	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09874	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09875	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09876	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09877	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09878	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09879	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09880	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09881	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09882	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02680	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09883	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09884	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09885	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09886	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09887	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09888	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09889	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09890	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09891	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09892	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02681	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09893	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09894	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09895	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09897	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09898	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09899	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09900	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09902	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09903	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09906	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09909	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09910	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09911	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09912	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09913	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09916	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09917	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09918	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09919	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09920	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10221	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10222	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09921	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09922	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09923	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09924	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09925	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09926	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09928	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09929	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09930	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09931	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09932	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09933	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09935	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09937	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09938	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09939	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09940	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09941	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09943	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09945	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09946	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10035	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02698	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09947	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10223	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09948	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09949	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09950	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09951	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09953	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09954	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09955	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09956	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09958	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09959	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09960	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09961	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09962	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09963	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09964	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09965	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01629	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02713	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09966	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09967	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13203	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09968	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09969	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09970	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10224	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09971	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09972	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09973	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09974	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09979	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09980	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09981	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09982	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02720	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09983	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09984	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09986	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09987	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09988	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10228	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09989	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02721	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
